Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Miles Mikolas","WSN",0,1,0,1,1,3,9,9,0,0.45454545454545453,0.75,0.7,0,93.21875,6,4.23084735613076,4.18905372619629,4.18905372619629,0.027187064170814294,"Miles Mikolas",9803,571945
"Paul Sewald","ARI",0,1,1,2,0,1.1,0,0,0,0.3333333333333333,0.5,0.166666666,0,91.51195350060097,0,6.5522287310976415,3.1890537261962897,6.2364553120661945,0.026400461712641436,"Paul Sewald",13892,623149
"Connor Seabold","DET",0,0,0,2,0,4,6.75,6.75,0,0.2727272727272727,1,0.636363636,0,94.06156921386719,0,2.492484689340778,3.9390537261962892,5.293454077839852,0.025742532831899947,"Connor Seabold",19695,657756
"Matt Gage","SFG",1,0,0,3,0,2,9.000004693868224,4.500002346934112,0,0.25,1,0,0,92.22061309814453,0,2.48720302529269,2.6890534654258325,4.720655052453972,0.025299696530552904,"Matt Gage",17381,657424
"Cole Ragans","KCR",0,1,0,1,1,0.2,27.000028163224034,13.500014081612017,0,1,0,0,0,95.11080932617188,40.50004224483605,8.34875263380744,1.6890521615727323,3.720654808164772,0.02529914430745537,"Cole Ragans",21846,666142
"Andrew Hoffmann","ARI",0,0,0,1,0,2,9,4.5,0,0.3333333333333333,0.66666667,0.166666666,0,94.52998657226563,4.5,3.015629042345752,2.6890537261962892,4.043454077839852,0.025071387960089814,"Andrew Hoffmann",29633,694851
"Hunter Harvey","CHC",0,0,0,1,0,1,9,0,0,0.5,1,0.5,0,96.895751953125,0,1.689554264939091,1.1890537261962892,1.1890537261962892,0.024618870664395866,"Hunter Harvey",15507,640451
"Tomoyuki Sugano","COL",1,0,0,2,2,12,6,0.75,2.25,0.15151515151515152,1,0.472222222,0.166666666,92.7504853039253,2.25,5.560658853404256,5.355720392862956,4.1373209203283,0.024316323547489707,"Tomoyuki Sugano",35321,608372
"Richard Lovelady","NYM",0,0,0,2,0,2.1,3.857145057650284,0,0,0,1,0.6,0,92.53790283203125,0,1.989915934643184,2.3319103800517818,2.912368004765312,0.024305395085294616,"Richard Lovelady",19337,663992
"J.T. Ginn","ATH",0,0,0,2,1,5.1,8.43750050291422,1.687500100582844,1.687500100582844,0.15384615384615385,0.76923077,0.538461538,0.2,95.1451202392578,3.375000201165688,2.2646088350052813,4.314053793251519,3.14630405331405,0.023588703187783472,"J.T. Ginn",27889,669372
"Eli Morgan","KCR",0,0,0,1,0,2,4.5,4.5,0,0.16666666666666666,1,0.166666666,0,92.37568359375,0,4.324486072968257,3.6890537261962892,6.397854429483414,0.022873516414866343,"Eli Morgan",20203,669212
"Albert Suárez","BAL",0,0,0,1,0,2,4.5,0,0,0.16666666666666666,1,0.333333333,0,92.78179931640625,0,7.526490765394356,2.1890537261962892,3.5434540778398516,0.022579049525860175,"Albert Suarez",6175,544150
"Nick Martinez","TBR",0,0,0,2,2,10.2,6.750000402331376,3.375000201165688,1.687500100582844,0.14285714285714285,1,0.233333333,0.111111111,93.36022338867187,1.687500100582844,4.557847951310814,5.251553849130877,5.099604433472496,0.022009985503694696,"Nick Martinez",12730,607259
"Jake Bird","NYY",0,1,0,3,0,1.2,16.200006759169536,5.400002253056512,0,0.6666666666666666,0.5,0.5,0,,16.200006759169536,5.175233491959747,3.1890537261962892,4.001694276242485,0.021917948471143932,"Jake Bird",21267,656234
"Jeremiah Estrada","SDP",1,0,0,3,0,3.1,5.40000051498418,5.40000051498418,0,0.3,0.6,0.333333333,0,94.3302494172127,0,10.127458223078506,3.789053783416754,5.008014216145086,0.020731703792453295,"Jeremiah Estrada",22210,669093
"Chase Burns","CIN",0,1,0,2,2,11.1,8.735294362665467,3.9705883466661214,2.3823530079996726,0.28125,0.859375,0.342857142,0.1875,98.73781374667553,4.764706015999345,6.533667604554483,6.0125832171588645,4.483501317766066,0.02050394614287286,"Chase Burns",35333,695505
"Luis Medina","ATH",0,0,0,1,0,1,9,0,0,0,1,1,0,97.9853744506836,0,0.3622140920608212,1.1890537261962892,1.1890537261962892,0.020098216808964908,"Luis Medina",21649,665622
"Daniel Palencia","CHC",0,0,1,2,0,2,4.5,4.5,0,0,1,0.4,0,99.21268363620923,0,1.932806892216291,3.6890537261962892,5.720654253661633,0.019965950607077388,"Daniel Palencia",27914,694037
"Fernando Cruz","NYY",1,0,0,3,0,2.2,13.500008650129615,10.125006487597211,0,0.2,0.75,0.2,0,93.34307607014973,3.375002162532404,3.3404117859713427,3.5640539664776676,5.087755338388225,0.019473707683157634,"Fernando Cruz",7048,518585
"Mike Burrows","HOU",0,1,0,1,1,5.1,5.062500301748532,1.687500100582844,1.687500100582844,0.3888888888888889,0.78947368,0.421052631,0.166666666,94.41947880497685,5.062500301748532,6.102675111985821,5.064053837955004,4.150254179087309,0.019418797548296746,"Mike Burrows",24728,681347
"Matt Brash","SEA",0,0,0,3,0,2.2,3.3750008801000626,3.3750008801000626,0,0.14285714285714285,0.5,0.166666666,0,,0,8.246615562500871,3.5640538239851853,5.0877546169201375,0.019160167700618198,"Matt Brash",25756,666374
"P.J. Higgins","CIN",0,0,0,1,0,1,9,0,0,0,1,0,0,53.644281005859376,0,0.08339827050004191,1.1890537261962892,3.897854429483414,0.01722555898150712,"P.J. Higgins",18433,664731
"Brant Hurter","DET",0,0,0,3,0,2,13.500007040802336,9.000004693868224,0,0.25,0.66666667,0.5,0,94.64299774169922,4.500002346934112,3.704814684941183,3.1890537261962892,3.8662542552056687,0.017067335971330033,"Brant Hurter",30133,676428
"Jalen Beeks","TEX",1,0,0,3,0,2.1,0,3.8571434319020175,0,0.25,1,0.625,0,93.70171780056424,0,1.2571025215601737,4.474768203496962,6.216140343666211,0.01532181018280691,"Jalen Beeks",17192,656222
"Bryan King","HOU",0,0,0,2,0,3,6.000001907349239,6.000001907349239,0,0.14285714285714285,1,0.857142857,0,91.71913057215073,0,1.5135708503120373,3.8557206047906494,4.307187532189308,0.015229996309035123,"Bryan King",25890,687911
"Luis García","NYM",0,0,0,3,0,3.1,2.700000281631976,2.700000281631976,0,0.35714285714285715,0.5,0.5,0,,8.100000844895927,7.949382923056976,3.489053757488731,5.114334348990982,0.015130686430475514,"Luis Garcia",6984,472610
"Jack Leiter","TEX",0,1,0,2,2,8.2,13.50000099035417,5.192308073213143,2.076923229285257,0.3684210526315789,0.71428571,0.428571428,0.25,97.3877840909091,6.230769687855771,4.881699138034964,4.919823083934004,3.1700386647800256,0.013360696917930875,"Jack Leiter",30146,683004
"Jason Adam","SDP",0,0,1,2,0,0.2,0,0,0,0,1,0.5,0,94.26663462320964,0,1.1459965063819504,3.1890537261962897,5.22065637278833,0.013041912793013572,"Jason Adam",11861,592094
"Andre Pallante","STL",0,0,0,1,1,5,3.6,7.2,0,0.1875,0.71428571,0.5625,0,94.64216613769531,3.6,4.362842317959773,4.78905372619629,6.414334148168564,0.011484706635168313,"Andre Pallante",26108,669467
"Ryan Watson","BOS",0,0,0,3,0,3,0,0,0,0.25,0.75,0.636363636,0,94.8734130859375,3,2.8494172585343818,4.18905372619629,5.5434540778398524,0.010791530035955038,"Ryan Watson",27853,670245
"Emilio Pagán","CIN",1,0,1,3,0,3,6,9,0,0,1,0.285714285,0,94.5710967092803,0,2.6485371447118546,4.855720392862956,7.113054312268893,0.01036431441465423,"Emilio Pagan",14771,641941
"Jake Woodford","MIL",0,0,0,2,0,3.1,2.700000281631976,5.400000563263952,0,0.3076923076923077,0.66666667,0.384615384,0,91.2936019897461,5.400000563263952,5.288099975889803,4.389053851366056,6.014334442868307,0.009821462877516037,"Jake Woodford",18674,663765
"Martín Pérez","ATL",0,1,0,2,2,10,2.7,3.6,0.9,0.1935483870967742,0.625,0.4,0.1,90.54733276367188,4.5,4.786696018568745,5.089053726196289,5.143454077839852,0.009341792704113224,"Martin Perez",6902,527048
"Tyler Glasnow","LAD",0,0,0,1,1,6,10.5,1.5,3,0.21428571428571427,0.625,0.1875,0.222222222,96.44882638113839,6,3.68609539933403,5.68905372619629,3.3873209203282997,0.009283680494807618,"Tyler Glasnow",14374,607192
"Zach Agnos","COL",0,0,1,3,0,5,3.600000708103319,5.4000010621549785,0,0.3157894736842105,0.44444444,0.578947368,0,95.4292579933449,7.200001416206638,5.4605737433695625,4.189053922891656,5.543454540939491,0.009044339373173546,"Zach Agnos",31552,688642
"Zach Pop","PHI",0,0,0,2,0,1.1,0,0,0,0.2,1,0.4,0,97.05964660644531,0,4.9510522290276695,3.1890537261962897,5.2206547834428925,0.008437175558776742,"Zach Pop",20185,647315
"Ethan Roberts","CHC",0,0,0,2,0,2,4.500002279878818,0,0,0.2,1,0.6,0,,0,5.03137935725867,3.689053979516158,4.366254498434458,0.008398013602079145,"Ethan Roberts",24930,681799
"Grant Anderson","MIL",0,0,0,4,0,3.2,7.363639795092141,7.363639795092141,0,0.2,0.6,0.6,0,93.30120744376347,4.909093196728094,4.348429165420201,4.0072359256509715,5.115382184300897,0.00780644785757072,"Grant Anderson",20546,681982
"Tyler Kinley","ATL",2,0,0,4,0,3,6.000002086163293,6.000002086163293,0,0.3,0.8,0.5,0,95.17744140625,3.0000010430816464,4.916593045754625,3.855720624658877,4.758654506365729,0.0075168029515374195,"Tyler Kinley",18297,641755
"Blake Treinen","LAD",0,0,0,3,0,2.1,7.714290312361052,7.714290312361052,0,0,1,0.666666666,0,95.37969970703125,0,3.4992224634706344,4.0461970942364065,4.0461970942364065,0.0065290686453350465,"Blake Treinen",12572,595014
"Easton McGee","MIL",0,0,0,1,0,1,0,0,0,0.3333333333333333,1,0.666666666,0,92.356201171875,0,13.145501629036488,3.1890537261962892,3.1890537261962892,0.006414971408651213,"Easton McGee",22176,668834
"Tyler Heineman","TOR",0,0,0,1,0,1,0,0,0,0,1,0.666666666,0,55.18386008522727,0,5.2707329397820875,3.1890537261962892,3.1890537261962892,0.004918978584296756,"Tyler Heineman",13897,623168
"Brandon Sproat","MIL",0,0,0,1,0,3.2,7.363637640456744,7.363637640456744,0,0.4444444444444444,0.85714286,0.555555555,0,97.4661356608073,2.454545880152248,6.460999026873701,4.007235686247038,5.115381620648193,0.004813990108193649,"Brandon Sproat",33850,687075
"Simeon Woods Richardson","MIN",0,1,0,2,2,10.2,5.062500301748532,2.531250150874266,1.687500100582844,0.2647058823529412,0.71428571,0.333333333,0.125,92.75421142578125,5.062500301748532,5.887130545865191,5.3453038547188125,4.939404357990661,0.004748827314623557,"Simeon Woods Richardson",24494,680573
"Tyler Samaniego","BOS",0,0,0,2,0,1.2,21.60000901222605,16.200006759169536,0,0,1,0,0,93.74169921875,0,11.617472181553117,3.789053976535902,4.601694526582098,0.004039988435814136,"Tyler Samaniego",30081,701719
"Tyler Schweitzer","CHW",0,0,0,1,0,1.1,6.750001609325793,6.750001609325793,0,0.4,0.66666667,0.2,0,94.14949798583984,6.750001609325793,3.437001438968857,3.939053905010266,6.986455422765421,0.003902949601194865,"Tyler Schweitzer",31920,805326
"Reynaldo López","ATL",0,0,0,1,1,4.2,13.50000183922929,3.8571433826369397,1.9285716913184698,0.2,0.86956522,0.454545454,0.2,94.5138171968006,0,4.046663784444333,4.903339674034929,3.568768440403559,0.003467600538310519,"Reynaldo Lopez",16400,625643
"Jared Shuster","STL",0,0,0,1,0,0.2,0,0,0,0,1,0.5,0,93.0813980102539,0,1.0093651621738857,3.1890537261962897,5.22065637278833,0.0033391502254224567,"Jared Shuster",27472,694363
"Tyler Tolbert","KCR",0,0,0,1,0,0.2,0,0,0,0.5,1,0.5,0,51.86168212890625,0,3.4557741354118443,3.1890537261962897,3.1890537261962897,0.0031370116461539033,"Tyler Tolbert",25779,686475
"Jordan Romano","LAA",0,0,1,1,0,0.1,0,0,0,0,1,0,0,95.57100423177083,0,0.004499090631150005,3.1890537261962897,7.25225901938037,0.002552905882514319,"Jordan Romano",16122,605447
"Ryan Walker","SFG",0,0,0,1,0,1.1,6.750001609325793,6.750001609325793,0,0.25,1,0.5,0,,0,1.355079184993746,3.939053905010266,5.970654916847036,0.00018874017364955823,"Ryan Walker",20423,676254
"Paxton Schultz","WSN",0,0,0,2,0,2,9,4.5,0,0.2857142857142857,1,0.166666666,0,94.9171630859375,0,3.4679386120727385,4.189053726196289,6.897854429483414,-0.0011119713034964483,"Paxton Schultz",25501,687606
"Gabe Speier","SEA",0,1,0,3,0,2.2,6.750001760200125,3.3750008801000626,0,0.16666666666666666,0.66666667,0.4,0,94.12996673583984,0,3.1658339319877355,3.9390539217740814,4.954854450397383,-0.0013935125626393814,"Gabe Speier",17170,642100
"Chad Patrick","MIL",0,0,0,1,0,3,0,3,0,0.2727272727272727,1,0.545454545,0,93.97547258649554,0,5.225622463450343,4.18905372619629,5.5434540778398524,-0.0015378982582023076,"Chad Patrick",30113,694477
"Gordon Graceffo","STL",0,0,0,2,0,4.1,8.307692917141027,6.230769687855771,0,0.18181818181818182,0.83333333,0.545454545,0,95.7530029296875,2.076923229285257,3.1188539724534494,4.1121307169897365,5.674900468145645,-0.001592121615061405,"Gordon Graceffo",29519,700669
"Bryan Baker","TBR",1,0,2,4,0,4,11.25,2.25,2.25,0.36363636363636365,0.65217391,0.416666666,0.25,97.02849578857422,6.75,3.7301536796139465,4.689053726196289,2.7934540778398516,-0.002650130093377584,"Bryan Baker",19804,641329
"Spencer Miles","TOR",0,0,0,3,0,6.2,6.750000643730225,1.350000128746045,1.350000128746045,0.2222222222222222,1,0.47368421,0.166666666,95.8050244140625,1.350000128746045,3.804693812838188,4.089053812026986,3.3580140587888088,-0.003807633823619037,"Spencer Miles",31621,693686
"Nick Mears","KCR",0,0,0,2,0,2,9,9,0,0.2,1,1,0,94.25711059570312,0,3.0726772353460636,4.189053726196289,4.189053726196289,-0.0038782655436752247,"Nick Mears",25376,683232
"Mason Fluharty","TOR",0,0,0,2,0,1.2,10.800004312993819,10.800004312993819,0,0.25,0.66666667,0.5,0,,5.400002156496909,3.771518578732907,4.389054205417825,6.014335276447915,-0.004781256972065955,"Mason Fluharty",31553,689254
"Ryan Helsley","BAL",0,0,2,3,0,3,9,9,0,0.375,0.83333333,0.875,0,97.8469220842634,3,3.9770153918338207,4.18905372619629,4.640520510077478,-0.006353406892963016,"Ryan Helsley",18138,664854
"Eury Pérez","MIA",1,0,0,1,1,5,10.8,3.6,1.8,0.35714285714285715,0.65789474,0.533333333,0.166666666,98.5070163892663,3.6,4.058638826506729,5.189053726196289,4.2143341481685646,-0.00716998584489623,"Eury Perez",27768,691587
"Greg Weissert","BOS",0,0,0,4,0,3.2,14.727279590184281,2.454546598364047,2.454546598364047,0.25,0.76923077,0.5,0.5,93.69394038273738,4.909093196728094,2.02735830706858,4.279963325469199,1.4732713002655258,-0.009149296130701933,"Greg Weissert",20375,669711
"Osvaldo Bido","ATL",0,0,0,3,0,5.2,3.176470944625736,4.764706416938604,0,0.13333333333333333,0.5,0.333333333,0,93.7545744797279,4.764706416938604,3.594800184402615,4.600818590474394,6.990937126244758,-0.009164026057511068,"Osvaldo Bido",23150,674370
"Brady Singer","CIN",0,1,0,1,1,2.2,10.125002413988689,0,3.3750008046628963,0.6923076923076923,0.46511628,0.5,1,89.78513590494792,16.87500402331448,12.688114604916054,5.814054352045209,1.4469534427135509,-0.010626346775582154,"Brady Singer",25377,663903
"Duncan Davitt","CHW",0,0,0,1,0,1,0,9,0,0,1,0.5,0,92.71275329589844,0,36.38988609754308,6.189053726196289,7.5434540778398524,-0.01363306629781191,"Duncan Davitt",31886,701474
"Zack Kelly","BOS",0,1,0,3,0,2.1,0,3.857145156180526,0,0.3,0.25,0.4,0,96.36222457885742,11.571435468541578,14.605408486642864,4.474768778256465,6.796599336421428,-0.013813023990614605,"Zack Kelly",20349,677161
"Jose Franco","CIN",0,0,0,2,0,4,9,11.25,0,0.36363636363636365,0.66666667,0.454545454,0,95.33541037819602,4.5,3.8935641004714547,4.939053726196289,5.954853989928961,-0.01470544789726698,"Jose Franco",27014,683742
"Miguel Rojas","LAD",0,0,0,1,0,1,0,9,0,0.25,0.66666667,0.5,0,54.825229220920136,9,6.2484637468876985,9.189053726196288,10.54345407783985,-0.015936078617757844,"Miguel Rojas",7802,500743
"Erick Fedde","CHW",0,2,0,2,1,11,6.545454545454546,1.6363636363636365,1.6363636363636365,0.20689655172413793,0.97826087,0.451612903,0.133333333,,2.4545454545454546,3.2990719143977985,5.189053726196289,4.6723269329829655,-0.016030459008033765,"Erick Fedde",17425,607200
"Joe Mantiply","TOR",1,0,0,3,0,3,21.000007092955123,6.000002026558607,3.0000010132793036,0,0,0.333333333,1,,9.00000303983791,5.231891091002685,4.855720955795903,0.9738530952054121,-0.01909436934019271,"Joe Mantiply",14857,573009
"DL Hall","MIL",0,0,0,2,0,2.2,3.375000842381479,6.750001684762958,0,0.125,1,0.5,0,93.37129974365234,0,4.220683413819764,4.6890541005880575,6.212754876494323,-0.020470675113443068,"DL Hall",22207,669084
"Gavin Williams","CLE",0,0,0,1,1,5.2,12.705883778502944,7.94117736156434,1.588235472312868,0,1,0.444444444,0.333333333,95.63005960398706,1.588235472312868,5.422004569461871,5.306701022613447,3.7296186788926353,-0.021403863826883668,"Gavin Williams",30122,668909
"Jakob Junis","TEX",0,0,2,2,0,2,0,0,0,0.2857142857142857,1,0.571428571,0,92.85069847106934,0,5.296659846715333,4.689053726196289,6.043454077839852,-0.021413467096243925,"Jakob Junis",13619,596001
"Shane Baz","BAL",0,1,0,1,1,5,7.2,3.6,1.8,0.4444444444444444,0.83333333,0.368421052,0.166666666,96.41844985064338,5.4,6.0331672460682295,5.389053726196289,4.414334148168564,-0.021779731263885074,"Shane Baz",22264,669358
"Bryan Hudson","CHW",0,0,0,3,0,2.1,3.857145156180526,3.857145156180526,0,0.2857142857142857,1,0.166666666,0,91.18152727399554,0,7.857079866284303,4.903340462276523,6.644713380900246,-0.02253668754693321,"Bryan Hudson",19924,663542
"Max Meyer","MIA",1,0,0,1,1,5,7.2,5.4,1.8,0.2,1,0.5,0.2,95.36962890625,1.8,4.952767198298464,5.989053726196289,4.743454077839852,-0.024795082739865488,"Max Meyer",27474,676974
"Brad Lord","WSN",0,0,0,2,0,4.2,9.64285845659235,1.9285716913184698,1.9285716913184698,0,1,0.7,0.333333333,95.70115930893841,1.9285716913184698,1.5708717573314008,4.474768187075269,2.559739580801331,-0.025474720199028963,"Brad Lord",31972,695418
"Aaron Civale","ATH",0,0,0,1,1,5,10.8,7.2,1.8,0.09090909090909091,1,0.272727272,0.125,91.87003173828126,1.8,3.8928494052682896,5.78905372619629,5.3560942888259895,-0.0255592281309351,"Aaron Civale",19479,650644
"JT Brubaker","SFG",0,0,0,2,0,1.2,5.400002253056512,16.200006759169536,0,0.2,1,0.6,0,93.5392354329427,0,5.522313776770506,7.389055478573577,9.01433657866597,-0.026797065996030392,"JT Brubaker",17578,664141
"Justin Bruihl","STL",0,0,0,3,0,2,4.500002346934112,9.000004693868224,0,0.16666666666666666,0.66666667,0.333333333,0,92.21679941813152,4.500002346934112,8.852443755042296,5.189054769278117,6.543455827296876,-0.02726317785951931,"Justin Bruihl",23779,677865
"Sam Moll","CIN",1,0,0,3,0,3,9.00000303983791,6.000002026558607,0,0,0.5,0.6,0,92.56219736735027,6.000002026558607,4.164072551477184,5.189054401715825,5.640521338084328,-0.027373614622488274,"Sam Moll",14874,594580
"Mark Leiter Jr.","ATH",0,1,0,4,0,3.2,9.81818368021157,2.4545459200528925,2.4545459200528925,0.38461538461538464,0.53571429,0.285714285,0.2,93.06111335754395,9.81818368021157,9.576948254409041,5.37087232179886,3.6723270246362985,-0.02762237068468193,"Mark Leiter Jr.",15551,643410
"Shane Drohan","MIL",0,1,0,1,1,2.2,6.750001609325793,13.500003218651585,0,0.3333333333333333,0.57142857,0.5,0,93.90633719308036,10.125002413988689,6.166010665441024,6.189054441452197,7.204854947370582,-0.028627888798494743,"Shane Drohan",27814,675660
